Title                                                                                                                                                                         ,Price ,In Stock ,Category
Palit GeForce RTX 3080 GamingPro LHR Edition NED3080019IA-132AA 10GB GDDR6X 320-bit PCI-E 4.0 Desktop Graphics Card (Lite Hash Rate)                                          ,False ,-99      ,Graphics Cards
Palit GeForce RTX 3070 GamingPro NE63070019P2-1041A 8GB GDDR6 256-bit PCI-E 4.0 Desktop Graphics Card (Lite Hash Rate)                                                        ,False ,-99      ,Graphics Cards
Gigabyte Radeon RX 6700 XT ELITE 12G GV-R67XTAORUS E-12GD 12GB GDDR6 192-bit PCIe 4.0 Desktop Graphics Card                                                                   ,False ,-99      ,Graphics Cards
ASUS GeForce RTX 3080 Ti TUF Gaming OC TUF-RTX3080TI-O12G-GAMING 12GB GDDR6X 384-bit PCI-E 4.0 Desktop Graphics Card                                                          ,False ,-99      ,Graphics Cards
Gigabyte GeForce RTX 3070 Ti AORUS Master 8G GV-N307TAORUS M-8GD 8GB GDDR6X 256-bit PCI-E 4.0 Desktop Graphics Card                                                           ,True  ,17536.00 ,Graphics Cards
Gigabyte GeForce RTX 3070 Ti VISION OC GV-N307TVISION OC-8GD 8GB GDDR6X 256-bit PCI-E 4.0 Desktop Graphics Card                                                               ,True  ,17658.00 ,Graphics Cards
Gigabyte GeForce GT 730 GV-N730D5-2GL 2GB DDR5 64-bit PCI-E 2.0 Desktop Graphics Card                                                                                         ,True  ,1663.00  ,Graphics Cards
Galax GeForce RTX 3060 Ti 1-Click OC LHR Edition 36ISL6MD1VQW 8GB GDDR6 256-bit PCI-E 4.0 Desktop Graphics Card (Lite Hash Rate)                                              ,False ,-99      ,Graphics Cards
Gigabyte GeForce RTX 3060 Ti Aorus Elite 8G LHR Edition GV-N306TAORUS E-8GD 8GB GDDR6 256-bit PCIe 4.0 Desktop Graphics Card (Lite Hash Rate)                                 ,True  ,15099.00 ,Graphics Cards
PowerColor Radeon RX 6700 XT Red Devil OC AXRX 6700XT 12GBD6-3DHE/OC 12GB GDDR6 192-bit PCI-E 4.0 Desktop Graphics Card                                                       ,False ,-99      ,Graphics Cards
Gigabyte Radeon RX 6600 XT GAMING OC GV-R66XTGAMING OC-8GD 8GB GDDR6 128-bit PCI-E 4.0 Desktop Graphics Card                                                                  ,False ,-99      ,Graphics Cards
PowerColor Radeon RX 6800 XT Red Devil OC AXRX 6800XT 16GBD6-3DHE/OC 16GB GDDR6 256-bit PCI-E 4.0 Desktop Graphics Card                                                       ,False ,-99      ,Graphics Cards
ASUS GeForce RTX 3080 TUF Gaming OC V2 LHR Edition TUF-RTX3080-O10G-V2-GAMING 10GB GDDR6X 320-bit PCI-E 4.0 Desktop Graphics Card (Lite Hash Rate)                            ,False ,-99      ,Graphics Cards
ASUS GeForce RTX 3060 Dual OC V2 LHR Edition DUAL-RTX3060-O12G-V2 12GB GDDR6 192-bit PCI-E 4.0 Desktop Graphics Card (Lite Hash Rate)                                         ,False ,-99      ,Graphics Cards
ASUS GeForce RTX 3070 TUF Gaming OC LHR Edition TUF-RTX3070-O8G-V2-GAMING 8GB GDDR6 256-bit PCIe 4.0 Desktop Graphics Card (Lite Hash Rate)                                   ,False ,-99      ,Graphics Cards
ASUS GeForce RTX 3060 Ti Dual V2 MINI LHR Edition DUAL-RTX3060TI-8G-MINI-V2 8GB GDDR6 256-bit PCI-E 4.0 Desktop Graphics Card (Lite Hash Rate)                                ,False ,-99      ,Graphics Cards
ASUS GeForce GTX 1650 Phoenix OC Edition PH-GTX1650-O4GD6 4GB GDDR6 128-bit PCI-E 3.0 Desktop Graphics Card                                                                   ,False ,-99      ,Graphics Cards
ASUS GeForce GT 1030 GT1030-SL-2G-BRK 2GB GDDR5 64-bit PCI-E 3.0 Desktop Graphics Card                                                                                        ,False ,-99      ,Graphics Cards
Gigabyte GeForce RTX 3080 AORUS XTREME WATERFORCE GV-N3080AORUSX W-10GD 10GB GDDR6 320-bit PCIe 4.0 Desktop Graphics Card (Lite Hash Rate)                                    ,True  ,23999.00 ,Graphics Cards
ASUS GeForce RTX 3060 Ti Dual MINI OC V2 LHR Edition DUAL-RTX3060TI-O8G-MINI-V2 8GB GDDR6 256-bit PCI-E 4.0 Desktop Graphics Card (Lite Hash Rate)                            ,False ,-99      ,Graphics Cards
Gigabyte GeForce GTX 1650 OC 4G Edition GV-N1650OC-4GL 4GB GDDR5 128-bit PCI-E 3.0 Desktop Graphics Card                                                                      ,False ,-99      ,Graphics Cards
ASUS Radeon RX 6600 Dual 8G DUAL-RX6600-8G 8GB GDDR6 128-bit PCI-E 4.0 Desktop Graphics Card                                                                                  ,False ,-99      ,Graphics Cards
Gigabyte GeForce RTX 3060 Ti Vision OC 8G LHR Edition GV-N306TVISION OC-8GD 8GB GDDR6 256-bit PCIe 4.0 Desktop Graphics Card                                                  ,True  ,11195.00 ,Graphics Cards
Gainward GeForce RTX 2060 Super Ghost GW-RTX2060S-8GB-GH 8GB GDDR6 256-bit PCI-E 3.0 Desktop Graphics Card                                                                    ,False ,-99      ,Graphics Cards
Gainward GeForce GTX 1660 Ti Ghost GW-GTX1660T-6GB-GH 6GB GDDR6 192-bit PCI-E 3.0 Desktop Graphics Card                                                                       ,False ,-99      ,Graphics Cards
Gainward GeForce RTX 3080 Ti Phoenix LHR Edition GW-RTX3080T-12GB-PHX 12GB GDDR6X 384-bit PCI-E 4.0 Desktop Graphics Card                                                     ,False ,-99      ,Graphics Cards
INNO3D GeForce GTX 1660 SUPER TWIN X2 INO-N166SK-06D6 6GB GDDR6 192-bit PCI-E 3.0 Desktop Graphics Card                                                                       ,False ,-99      ,Graphics Cards
ASUS Geforce GT730 Low Profile GT730-SL-2GD5-BRK 2GB GDDR5 64-Bit PCI-E 2.0 Desktop Graphics Card                                                                             ,False ,-99      ,Graphics Cards
MSI GeForce RTX 2060 VENTUS OC 12GB GDDR6 192-bit PCI-E 3.0 Desktop ​Graphics Card                                                                                             ,False ,-99      ,Graphics Cards
PowerColor Radeon RX 6600 XT Fighter RX6600XT-8GB-FIGHTER 8GB GDDR6 128-Bit PCI-E 4.0 Desktop Graphics Card                                                                   ,False ,-99      ,Graphics Cards
ASRock Radeon RX 6900XT Phantom Gaming D 16G OC RX6900XT-16GBOCPHANTOMGAMINGD 16GB GDDR6 256-Bit PCI-E 4.0 Desktop Graphics Card                                              ,True  ,16562.00 ,Graphics Cards
MSI GeForce RTX 3050 VENTUS 2X OC 8GB GDDR6 128-bit PCI-E 4.0 Desktop Graphics Card                                                                                           ,False ,-99      ,Graphics Cards
ASUS GeForce RTX 3050 DUAL OC Edition DUAL-RTX3050-O8G 8GB GDDR6 128-bit PCI-E 4.0 Desktop Graphics Card                                                                      ,False ,-99      ,Graphics Cards
Gigabyte GeForce RTX 3050 Eagle GV-N3050EAGLE-8GD 8GB GDDR6 128-bit PCI-E 4.0 Desktop Graphics Card                                                                           ,False ,-99      ,Graphics Cards
ASUS GeForce RTX 3050 ROG Strix OC Edition ROG-STRIX-RTX3050-O8G 8GB GDDR6 128-bit PCI-E 4.0 Desktop Graphics Card                                                            ,True  ,9176.00  ,Graphics Cards
Gigabyte GeForce RTX 3080 EAGLE GV-N3080EAGLE-12GD 12GB GDDR6X 384-bit PCI-E 4.0 Desktop Graphics Card                                                                        ,False ,-99      ,Graphics Cards
Gigabyte GeForce RTX 3080 Gaming OC GV-N3080GAMING OC-12GD 12GB GDDR6X 384-bit PCI-E 4.0 Desktop Graphics Card (Lite Hash Rate)                                               ,True  ,17780.00 ,Graphics Cards
MSI GeForce RTX 3060 Ti GAMING X 8G LHR 8GB GDDR6 256-bit PCI-E 4.0 Desktop Graphics Card                                                                                     ,False ,-99      ,Graphics Cards
Gainward GeForce GT 1030 GW-GT1030-2GB 2GB DDR4 64-bit PCI-E 3.0 Desktop Graphics Card                                                                                        ,False ,-99      ,Graphics Cards
Gainward GeForce GTX 1660 Super Ghost GW-GTX1660S-6GB-GH 6GB GDDR6 192-bit PCI-E 3.0 Desktop Graphics Card                                                                    ,False ,-99      ,Graphics Cards
Gigabyte Radeon RX 6500 XT EAGLE 4G GV-R65XTEAGLE-4GD 4GB GDDR6 64-Bit PCI-E 4.0 Desktop Graphics Card                                                                        ,False ,-99      ,Graphics Cards
Gigabyte GeForce RTX 3080 AORUS MASTER 12G GV-N3080AORUS M-12GD 12GB GDDR6X 384-bit PCI-E 4.0 Desktop Graphics Card (Lite Hash Rate)                                          ,True  ,22399.00 ,Graphics Cards
Zotac GeForce RTX 3060 Ti Gaming Twin Edge LHR ZT-A30610E-10MLHR ​8GB GDDR6 256-bit PCIe 4.0 Desktop Graphics Card (Lite Hash Rate)                                            ,False ,-99      ,Graphics Cards
PowerColor Radeon RX 6500 XT 4GBD6-DH/OC Fighter 4GB GDDR6 64-bit PCIe 4.0 x4 Desktop Graphics Card                                                                           ,False ,-99      ,Graphics Cards
PowerColor Radeon RX 6700 XT 12GBD6-3DHL Hellhound 12GB GDDR6 192-bit PCIe 4.0 Desktop Graphics Card                                                                          ,False ,-99      ,Graphics Cards
Gigabyte GeForce RTX 3090 Ti Gaming OC 24G GV-N309TGAMING OC-24GD 24GB GDDR6X 384-bit PCIe 4.0 Desktop Graphics Card                                                          ,False ,-99      ,Graphics Cards
MSI GeForce RTX 3090 Ti Gaming Trio 24GB GDDR6X 384-bit PCI-E 4.0 Desktop Graphics Card                                                                                       ,False ,-99      ,Graphics Cards
Gigabyte  GeForce RTX 3090 Ti XTREME WATERFORCE GV-N309TAORUSX W-24GD 24GB GDDR6X 384-bit PCI-E 4.0 Desktop Graphics Card                                                     ,False ,-99      ,Graphics Cards
Zotac GeForce RTX 3080 Gaming Trinity LHR ZT-A30800D-10PLHR 10GB GDDR6X 320-bit PCIe 4.0 Desktop Graphics Card (Lite Hash Rate)                                               ,False ,-99      ,Graphics Cards
XFX Radeon RX 6400 SPEEDSTER SWFT105 RX-64XL4SFG2 4GB GDDR6 64-bit PCIe 4.0 Desktop Graphics Card                                                                             ,False ,-99      ,Graphics Cards
XFX Radeon RX 6650 XT Black SPEEDSTER MERC 308 RX-665X8TBDY 8GB GDDR6 128-bit PCIe 4.0 Desktop Graphics Card                                                                  ,False ,-99      ,Graphics Cards
Gigabyte Radeon RX 6400 EAGLE 4G GV-R64EAGLE-4GD 4GB GDDR6 64-bit PCIe 4.0 x4 Desktop Graphics Card                                                                           ,True  ,4699.00  ,Graphics Cards
MSI GeForce RTX 3060 Ti Ventus 2X OCV1 LHR 8GB GDDR6 256-bit PCI-E 4.0 Desktop Graphics Card (Lite Hash Rate)                                                                 ,False ,-99      ,Graphics Cards
Zotac GeForce RTX 3070 Gaming Twin Edge LHR ZT-A30700E-10PLHR 8GB GDDR6 256-bit PCI-E 4.0 Desktop Graphics Card (Lite Hash Rate)                                              ,False ,-99      ,Graphics Cards
MSI Radeon RX 6650 XT MECH 2X 8G OC 8GB GDDR6 128-bit PCIe 4.0 Desktop Graphics Card                                                                                          ,True  ,9885.00  ,Graphics Cards
Palit GeForce GTX 1650 Gaming Pro NE6165001BG1-1175A 4GB GDDR6 128-bit PCIe 3.0 Desktop Graphics Card                                                                         ,False ,-99      ,Graphics Cards
Gigabyte Radeon RX 6650 XT Eagle 8G GV-R665XTEAGLE-8GD 8GB GDDR6 128-bit PCIe 4.0 Desktop Graphics Card                                                                       ,False ,-99      ,Graphics Cards
Gigabyte Radeon RX 6750 XT Gaming OC 12GD GV-R675XTGAMING OC-12GD 12GB GDDR6 192-bit PCIe 4.0 Desktop Graphics Card                                                           ,True  ,11256.00 ,Graphics Cards
Gigabyte Radeon RX 6750 XT Aorus Elite 12G GV-R675XTAORUS E-12GD 12GB GDDR6 192-bit PCIe 4.0 Desktop Graphics Card                                                            ,True  ,12235.00 ,Graphics Cards
ASUS Radeon RX 6650 XT Dual OC 8G DUAL-RX6650XT-O8G 8GB GDDR6 128-bit PCIe 4.0 Desktop Graphics Card                                                                          ,True  ,8999.00  ,Graphics Cards
MSI Radeon RX 6650 XT Gaming X 8G 8GB GDDR6 128-bit PCIe 4.0 Desktop Graphics Card                                                                                            ,True  ,10276.00 ,Graphics Cards
Gigabyte GeForce RTX 3080 Ti EAGLE OC 12G LHR Edition GV-N308TEAGLE OC-12GD 12GB GDDR6X 384-bit PCI-E 4.0 Desktop Graphics Card (Lite Hash Rate)                              ,False ,-99      ,Graphics Cards
XFX Radeon RX 6950 XT Speedster Merc 319 Black RX-695XATBD9 16GB GDDR6 256-bit PCIe 4.0 Desktop Graphics Card                                                                 ,False ,-99      ,Graphics Cards
Galax GeForce RTX 3050 EX 1-Click OC 35NSL8MD6YEX 8GB GDDR6 128-Bit PCIe 4.0 Desktop Graphics Card                                                                            ,False ,-99      ,Graphics Cards
Galax GeForce RTX 3070 LHR 1-Click OC 37NSL6MD2KCH 8GB GDDR6 256-Bit PCIe 4.0 Desktop Graphics Card (Lite Hash Rate)                                                          ,False ,-99      ,Graphics Cards
ASUS GeForce RTX 3060 DUAL-RTX3060-12G-V2 12GB GDDR6 192-bit PCI-E 4.0 Desktop Graphics Card                                                                                  ,False ,-99      ,Graphics Cards
Palit GeForce RTX 3050 Dual NE63050019P1-190AD 8GB GDDR6 128-bit PCI-E 4.0 Desktop Graphics Card                                                                              ,False ,-99      ,Graphics Cards
Zotac GeForce RTX 4090 AMP Extreme AIRO ZT-D40900B-10P 24GB GDDR6X 384-Bit PCIe 4.0 Desktop Graphics Card                                                                     ,False ,-99      ,Graphics Cards
Zotac GeForce RTX 4090 Trinity ZT-D40900D-10P 24GB GDDR6X 384-Bit PCIe 4.0 Desktop Graphics Card                                                                              ,False ,-99      ,Graphics Cards
MSI GeForce RTX 4090 SUPRIM X 24G 24GB GDDR6X 384-Bit PCIe 4.0 Desktop Graphics Card                                                                                          ,False ,-99      ,Graphics Cards
MSI GeForce RTX 4090 GAMING X TRIO 24G 24GB GDDR6X 384-Bit PCIe 4.0 Desktop Graphics Card                                                                                     ,False ,-99      ,Graphics Cards
ASUS GeForce RTX 4080 16GB TUF Gaming TUF-RTX4080-16G-GAMING 16GB GDDR6X 256-bit PCIe 4.0 Desktop Graphics Card                                                               ,False ,-99      ,Graphics Cards
Gigabyte GeForce RTX 4090 Aorus Master 24G GV-N4090AORUS M-24GD 24GB GDDR6X 384-Bit PCIe 4.0 Desktop Graphics Card                                                            ,False ,-99      ,Graphics Cards
Galax GeForce RTX 4090 Serious Gaming 1-Click OC 49NXM5MD6DSG 24GB GDDR6X 384-Bit PCIe 4.0 Desktop Graphics Card                                                              ,False ,-99      ,Graphics Cards
ASUS GeForce RTX 4080 16GB TUF Gaming OC Edition TUF-RTX4080-O16G-GAMING 16GB GDDR6X 256-bit PCIe 4.0 Desktop Graphics Card                                                   ,False ,-99      ,Graphics Cards
Gigabyte GeForce RTX 4090 Windforce GV-N4090WF3-24GD 24GB GDDR6X 384-Bit PCIe 4.0 Desktop Graphics Card                                                                       ,True  ,44245.00 ,Graphics Cards
ASUS GeForce RTX 4090 TUF Gaming TUF-RTX4090-24G-GAMING 24GB GDDR6X 384-bit PCIe 4.0 Desktop Graphics Card                                                                    ,False ,-99      ,Graphics Cards
ASUS GeForce RTX 4090 TUF Gaming OC Edition TUF-RTX4090-O24G-GAMING 24GB GDDR6X 384-bit PCIe 4.0 Desktop Graphics Card                                                        ,False ,-99      ,Graphics Cards
ASUS GeForce RTX 4090 ROG Strix OC Edition ROG-STRIX-RTX4090-O24G-GAMING 24GB GDDR6X 384-bit PCIe 4.0 Desktop Graphics Card                                                   ,False ,-99      ,Graphics Cards
Galax GeForce RTX 4080 Serious Gaming 1-Click OC 48NZM6MD6LSG 16GB GDDR6X 256-Bit PCIe 4.0 Desktop Graphics Card                                                              ,False ,-99      ,Graphics Cards
MSI GeForce RTX 3080 VENTUS 3X PLUS 12G OC LHR 12GB GDDR6X 384-bit PCIe 4.0 Desktop Graphics Card (Lite Hash Rate)                                                            ,False ,-99      ,Graphics Cards
Zotac GeForce RTX 4080 AMP Extreme AIRO ZT-D40810B-10P 16GB GDDR6X 256-bit PCI-E 4.0 Desktop Graphics Card                                                                    ,False ,-99      ,Graphics Cards
Zotac GeForce RTX 4080 Trinity OC ZT-D40810J-10P 16GB GDDR6X 256-bit PCI-E 4.0 Desktop Graphics Card                                                                          ,False ,-99      ,Graphics Cards
Zotac GeForce RTX 4080 Trinity ZT-D40810D-10P 16GB GDDR6X 256-bit PCI-E 4.0 Desktop Graphics Card                                                                             ,False ,-99      ,Graphics Cards
GALAX GeForce RTX 3060 Ti 1-Click OC Plus 36ISM6MD4CPC 8GB GDDR6X 256-bit PCI-E 4.0 Desktop Graphics Card                                                                     ,False ,-99      ,Graphics Cards
Galax GeForce RTX 3060 Ti SG 1-Click OC Plus 36ISM6MD4BPL 8GB GDDR6X 256-bit PCI-E 4.0 Desktop Graphics Card                                                                  ,False ,-99      ,Graphics Cards
Palit GeForce RTX 4080 GameRock NED4080019T2-1030G 16GB GDDR6X 256-Bit PCIe 4.0 Desktop Graphics Card                                                                         ,False ,-99      ,Graphics Cards
XFX Radeon RX 6900 XT Speedster MERC 319 Black RX-69XTATBD9 16GB GDDR6 256-bit PCIe 4.0 Desktop Graphics Card                                                                 ,False ,-99      ,Graphics Cards
ASUS Radeon RX 7900 XTX TUF Gaming 24G TUF-RX7900XTX-24G-GAMING 24GB GDDR6 384-bit PCIe 4.0 Desktop Graphics Card                                                             ,False ,-99      ,Graphics Cards
ASUS Radeon RX 7900 XT TUF Gaming OC Edition 20G TUF-RX7900XT-O20G-GAMING 20GB GDDR6 320-bit PCIe 4.0 Desktop Graphics Card                                                   ,False ,-99      ,Graphics Cards
Gigabyte GeForce RTX 4080 Aorus Master GV-N4080AORUS M-16GD 16GB GDDR6X 256-Bit PCIe 4.0 Desktop Graphics Card                                                                ,True  ,35164.00 ,Graphics Cards
Gigabyte GeForce RTX 4080 Aorus XTREME WATERFORCE WB WB-16GD 16GB GDDR6X 256-Bit PCIe 4.0 Desktop Graphics Card                                                               ,True  ,38682.00 ,Graphics Cards
Zotac GeForce RTX 3060 Ti Gaming GDDR6X Twin Edge ZT-A30620E-10P ​8GB 256-bit PCIe 4.0 Desktop Graphics Card                                                                   ,False ,-99      ,Graphics Cards
XFX Radeon RX 7900 XT Gaming RX-79TMBABF9 20GB GDDR6 320-bit PCI-E 4.0 Desktop Graphics Card                                                                                  ,False ,-99      ,Graphics Cards
XFX Radeon RX 7900 XTX Gaming RX-79XMBABF9 24GB GDDR6 384-bit PCI-E 4.0 Desktop Graphics Card                                                                                 ,False ,-99      ,Graphics Cards
MSI GeForce RTX 3090 Ti Suprim SE 24GB GDDR6X 384-bit PCI-E 4.0 Desktop Graphics Card                                                                                         ,False ,-99      ,Graphics Cards
ASUS GeForce RTX 3060 8G DUAL OC Edition 90YV0GB5-M0NA00 8GB GDDR6 128-bit PCIe 4.0 Desktop Graphics Card                                                                     ,False ,-99      ,Graphics Cards
Galax GeForce RTX 3060 Ti 1-Click OC Plus V2 36ISM6MD2KCV 8GB GDDR6X 256-bit PCI-E 4.0 Desktop Graphics Card                                                                  ,False ,-99      ,Graphics Cards
GALAX GeForce RTX 3060 Ti SG 1-Click OC Plus V2 36ISM6MD1GSP 8GB GDDR6X 256-bit PCI-E 4.0 Desktop Graphics Card                                                               ,False ,-99      ,Graphics Cards
Gigabyte Radeon RX 7900 XTX 24G GV-R79XTX-24GC-B 24GB GDDR6 384-bit PCIe 4.0 Desktop Graphics Card                                                                            ,False ,-99      ,Graphics Cards
Gigabyte Radeon RX 7900 XTX GAMING OC 24G GV-R79XTXGAMING-OC-24GD 24GB GDDR6 384-bit PCIe 4.0 Desktop Graphics Card                                                           ,True  ,27499.00 ,Graphics Cards
Gigabyte Radeon RX 7900 XTX AORUS ELITE 24G GV-R79XTXAORUS-E-24GD 24GB GDDR6 384-bit PCIe 4.0 Desktop Graphics Card                                                           ,False ,-99      ,Graphics Cards
Gigabyte GeForce RTX 3060 Ti GAMING OC D6X 8G GV-N306TXGAMING-OC-8GD 8GB GDDR6X 256-bit PCIe 4.0 Desktop Graphics Card                                                        ,True  ,11073.00 ,Graphics Cards
ASUS Radeon RX 7900 XTX 24G 90YV0IT0-U0NM00 24GB GDDR6 384-bit PCIe 4.0 Desktop Graphics Card                                                                                 ,False ,-99      ,Graphics Cards
Zotac GeForce RTX 4070 Ti AMP Extreme AIRO ZT-D40710B-10P 12GB GDDR6X 192-Bit PCI-E 4.0 Desktop Graphics Card                                                                 ,False ,-99      ,Graphics Cards
Zotac GeForce RTX 4070 Ti Trinity OC ZT-D40710J-10P 12GB GDDR6X 192-Bit PCI-E 4.0 Desktop Graphics Card                                                                       ,False ,-99      ,Graphics Cards
Galax GeForce RTX 4070 Ti ST 47IOM7MD6TTS 12GB GDDR6X 192-Bit PCI-E 4.0 Desktop Graphics Card                                                                                 ,False ,-99      ,Graphics Cards
ASUS GeForce RTX 4070 Ti TUF Gaming OC Edition TUF-RTX4070TI-O12G-GAMING 12GB GDDR6X 192-Bit PCIe 4.0 Desktop Graphics Card                                                   ,True  ,26173.00 ,Graphics Cards
MSI GeForce RTX 4070 Ti VENTUS 3X 12G OC 12GB GDDR6X 192-Bit PCIe 4.0 Desktop Graphics Card                                                                                   ,False ,-99      ,Graphics Cards
MSI GeForce RTX 4070 Ti GAMING X TRIO 12GB GDDR6X 192-Bit PCIe 4.0 Desktop Graphics Card                                                                                      ,False ,-99      ,Graphics Cards
MSI GeForce RTX 4070 Ti SUPRIM X 12GB GDDR6X 192-Bit PCIe 4.0 Desktop Graphics Card                                                                                           ,False ,-99      ,Graphics Cards
Gigabyte GeForce RTX 4070 Ti Aorus Master 12G GV-N407TAORUS-M-12GD 192-Bit PCIe 4.0 Desktop Graphics Card                                                                     ,True  ,23999.00 ,Graphics Cards
Gigabyte GeForce RTX 4070 Ti Gaming OC 12G GV-N407TGAMING OC-12GD 192-Bit PCIe 4.0 Desktop Graphics Card                                                                      ,True  ,20699.00 ,Graphics Cards
Gigabyte GeForce RTX 4070 Ti Aero OC 12G GV-N407TAERO OC-12GD 192-Bit PCIe 4.0 Desktop Graphics Card                                                                          ,False ,-99      ,Graphics Cards
Gigabyte GeForce RTX 4070 Ti Eagle 12G GV-N407TEAGLE-12GD 12GB 192-Bit PCIe 4.0 Desktop Graphics Card                                                                         ,True  ,20484.00 ,Graphics Cards
MSI Radeon RX 7900 XTX Gaming Trio Classic 24G 24GB GDDR6 384-bit PCIe 4.0 Desktop Graphics Card                                                                              ,False ,-99      ,Graphics Cards
Zotac GeForce RTX 3060 Ti Gaming GDDR6X Twin Edge White Edition ZT-A30620J-10P ​8GB 256-bit PCIe 4.0 Desktop Graphics Card                                                     ,False ,-99      ,Graphics Cards
ASUS Radeon RX 7900 XT 20G 90YV0IU0-U0NM00 20GB GDDR6 320-bit PCIe 4.0 Desktop Graphics Card                                                                                  ,False ,-99      ,Graphics Cards
MSI GeForce GTX 1650 D6 VENTUS XS OC GTX-1650-D6-VENTUS-XS-OC 4GB GDDR6 128-bit PCI-E 3.0 Desktop Graphics Card                                                               ,False ,-99      ,Graphics Cards
ASRock Radeon RX 7900 XT RX7900XT-GAMING-20GB 20GB GDDR6 320-bit PCI-E 4.0 Desktop Graphics Card                                                                              ,False ,-99      ,Graphics Cards
ASUS GeForce RTX 3060 Ti TUF Gaming OC Edition 90YV0IL0-M0NA00 8GB GDDR6X 256-bit PCIe 4.0 Desktop Graphics Card                                                              ,False ,-99      ,Graphics Cards
Gigabyte GeForce RTX 3060 WindForce 2X OC 12G GV-N3060WF2OC-12GD 12GB GDDR6 192-bit PCIe 4.0 Desktop Graphics Card                                                            ,True  ,8236.00  ,Graphics Cards
Gigabyte GeForce RTX 3060 Ti WindForce 2X OC 8G GV-N306TWF2OC-8GD 8GB GDDR6 256-bit PCIe 4.0 Desktop Graphics Card                                                            ,False ,-99      ,Graphics Cards
ASUS GeForce GT 1030  GT1030-2G-BRK 2GB GDDR5 64-bit PCI-E 3.0 Desktop Graphics Card                                                                                          ,False ,-99      ,Graphics Cards
Zotac GeForce RTX 4070 AMP AIRO ZT-D40700F-10P ​12GB GDDR6X 192-bit PCIe 4.0 Desktop Graphics Card                                                                             ,False ,-99      ,Graphics Cards
Zotac GeForce RTX 4070 Twin Edge OC ZT-D40700H-10M ​12GB GDDR6X 192-bit PCIe 4.0 Desktop Graphics Card                                                                         ,False ,-99      ,Graphics Cards
Palit GeForce RTX 4070 JETSTREAM NED4070019K9-1047J ​12GB GDDR6X 192-bit PCIe 4.0 Desktop Graphics Card                                                                        ,False ,-99      ,Graphics Cards
ASUS GeForce RTX 4070 TUF Gaming OC TUF-RTX4070-O12G-GAMING ​12GB GDDR6X 192-bit PCIe 4.0 Desktop Graphics Card                                                                ,False ,-99      ,Graphics Cards
ASUS GeForce RTX 4070 DUAL 12G DUAL-RTX4070-12G 12GB GDDR6X 192-Bit PCIe 4.0 Desktop Graphics Card                                                                            ,False ,-99      ,Graphics Cards
ASUS GeForce RTX 4070 TUF Gaming TUF-RTX4070-12G-GAMING 12GB GDDR6X 192-Bit PCIe 4.0 Desktop Graphics Card                                                                    ,False ,-99      ,Graphics Cards
Gigabyte GeForce RTX 4070 WINDFORCE OC 12G GV-N4070WF3OC-12GD ​12GB GDDR6X 192-bit PCIe 4.0 Desktop Graphics Card                                                              ,False ,-99      ,Graphics Cards
MSI GeForce RTX 4070 VENTUS 3X 12G RTX-4070-VENTUS-3X-12G 12GB GDDR6X 192-Bit PCIe 4.0 Desktop Graphics Card                                                                  ,False ,-99      ,Graphics Cards
MSI GeForce RTX 4070 GAMING X TRIO 12G RTX-4070-GAMING-X-TRIO-12G 12GB GDDR6X 192-Bit PCIe 4.0 Desktop Graphics Card                                                          ,False ,-99      ,Graphics Cards
ASUS GeForce RTX 3060 Ti Dual White OC Edition DUAL-RTX3060TI-O8GD6X-WHITE 8GB GDDR6X 256-bit PCIe 4.0 Desktop Graphics Card                                                  ,True  ,11073.00 ,Graphics Cards
Palit GeForce RTX 4080 JETSTREAM NED4080019T2-1032J ​16GB GDDR6X 256-bit PCIe 4.0 Desktop Graphics Card                                                                        ,False ,-99      ,Graphics Cards
Palit GeForce RTX 3050 StormX NE63050018P1-1070F 8GB GDDR6 128-bit PCI-E 4.0 Desktop Graphics Card                                                                            ,False ,-99      ,Graphics Cards
Gigabyte GeForce RTX 4060 Ti AORUS ELITE 8G GV-N406TAORUS E-8GD 8GB GDDR6 128-Bit PCIe 4.0 Desktop Graphics Card                                                              ,True  ,13274.00 ,Graphics Cards
Gigabyte GeForce RTX 4060 Ti GAMING OC 8G GV-N406TGAMING OC-8GD 8GB GDDR6 128-Bit PCIe 4.0 Desktop Graphics Card                                                              ,True  ,11868.00 ,Graphics Cards
Gigabyte GeForce RTX 4060 Ti EAGLE OC 8G GV-N406TEAGLE OC-8GD 8GB GDDR6 128-Bit PCIe 4.0 Desktop Graphics Card                                                                ,True  ,10999.00 ,Graphics Cards
MSI GeForce RTX 4060 Ti GAMING X TRIO 8G 8GB GDDR6 128-Bit PCIe 4.0 Desktop Graphics Card                                                                                     ,True  ,12199.00 ,Graphics Cards
MSI GeForce RTX 4060 Ti VENTUS 3X 8G OC 8GB GDDR6 128-Bit PCIe 4.0 Desktop Graphics Card                                                                                      ,True  ,11399.00 ,Graphics Cards
ASUS GeForce RTX 4060 Ti Dual OC Edition ASUS-DUAL-RTX4060TI-O8G 8GB GDDR6 128-Bit PCIe 4.0 Desktop Graphics Card                                                             ,False ,-99      ,Graphics Cards
ZOTAC GeForce RTX 4060 Ti 16GB Twin Edge ZT-D40620E-10M 16GB GDDR6 128-Bit PCIe 4.0 Desktop Graphics Card                                                                     ,False ,-99      ,Graphics Cards
